lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
93,3,113.4,10,6,4,3,0,0,0,1
46,1,59.56,3,12,4,2,2,0,0,1
0,0,115.0,8,10,4,2,1,0,0,1
139,0,96.3,8,26,4,2,0,0,0,0
185,0,60.0,3,25,3,2,1,0,3,1
47,0,85.5,10,18,3,3,0,0,0,1
17,0,97.0,3,19,4,1,0,3,0,1
87,1,78.5,2,12,4,2,1,3,0,1
186,2,168.3,7,7,4,2,0,0,5,0
0,0,75.0,7,22,2,1,0,0,0,0
5,1,143.5,6,20,4,3,1,0,3,0
54,1,90.1,11,11,4,2,2,0,0,1
56,0,140.4,6,1,4,3,0,0,3,1
12,0,159.0,9,19,4,1,1,0,0,1
8,0,120.0,11,5,3,1,0,0,0,1
75,1,112.79,10,22,4,2,2,0,3,0
283,1,111.3,10,23,4,1,2,0,3,0
9,2,95.0,9,10,4,1,0,0,0,1
28,0,41.43,11,2,3,5,2,0,0,1
8,0,81.0,2,19,2,1,0,0,0,1
4,3,128.0,8,17,4,1,1,0,0,1
6,2,107.0,2,19,4,2,0,0,3,1
105,0,70.0,10,12,3,3,0,0,0,1
29,1,86.45,2,12,4,2,0,0,0,1
3,0,104.0,7,11,3,1,0,0,0,1
164,0,115.0,10,16,4,0,1,0,0,0
20,2,93.0,2,7,4,1,2,0,0,1
68,0,92.83,6,18,4,1,2,0,0,0
54,0,107.55,7,9,4,2,2,0,0,0
27,3,101.43,11,11,4,4,2,0,3,1
1,1,72.0,12,5,3,2,2,0,0,1
73,0,107.1,4,7,4,3,2,0,3,0
3,1,55.5,3,1,1,5,1,0,0,1
213,1,108.95,8,2,4,5,0,0,0,0
71,1,105.0,11,11,4,2,1,0,0,1
143,0,90.0,11,12,4,1,2,0,0,0
20,2,171.13,11,7,4,3,1,3,0,1
111,0,123.3,8,11,4,2,0,0,0,1
38,1,103.87,11,26,4,1,2,1,0,1
115,1,90.0,11,18,4,2,0,0,0,0
50,2,115.58,5,14,4,2,2,0,3,1
0,0,75.0,3,24,3,1,0,0,0,1
124,0,94.5,8,8,3,1,2,1,0,1
117,0,123.3,10,29,4,1,0,0,3,1
41,2,87.0,12,21,4,2,1,0,0,1
8,0,86.0,3,2,4,1,0,0,0,1
14,2,169.0,7,16,4,1,0,0,0,1
3,0,136.0,10,18,4,1,2,0,3,1
43,2,176.67,11,9,4,3,0,0,0,1
252,1,69.42,12,28,4,7,2,3,0,0
56,0,130.05,4,21,4,3,1,0,3,0
55,0,149.4,7,27,4,4,0,0,3,0
131,2,164.25,8,1,4,1,1,1,0,1
69,0,149.4,9,17,4,1,0,0,3,0
183,0,98.1,10,11,4,1,0,3,0,0
245,0,96.3,10,28,4,2,0,0,0,0
187,1,99.45,8,6,4,6,4,0,0,0
74,0,145.1,12,30,3,2,1,0,0,1
0,0,0.0,10,15,4,1,0,0,3,1
37,2,104.0,11,17,4,2,0,0,0,1
12,0,72.0,10,4,3,0,1,0,0,1
173,1,65.49,7,11,4,3,1,0,0,1
0,0,80.0,11,26,3,1,0,0,0,1
216,0,172.23,11,6,4,5,2,0,0,0
132,1,96.56,8,10,3,5,2,0,3,1
7,2,149.0,9,7,4,3,0,3,0,1
14,1,89.0,9,14,2,1,0,0,0,1
163,2,74.65,10,23,4,3,2,0,0,1
83,2,135.9,9,7,4,2,0,0,0,1
5,1,136.0,4,21,4,3,0,0,3,1
71,1,88.83,3,17,4,3,1,0,3,1
18,2,89.0,9,11,4,0,1,3,0,1
38,0,90.95,8,21,4,0,2,0,0,1
21,1,123.2,11,10,4,1,0,3,0,1
7,0,97.0,3,8,3,1,0,0,0,1
46,2,207.9,5,28,4,1,2,0,5,1
56,1,123.3,3,29,4,3,0,0,3,0
0,0,139.0,10,16,4,0,2,3,0,1
64,0,153.0,10,17,4,3,1,1,0,0
140,0,116.1,9,7,4,2,0,3,0,0
88,0,96.0,5,3,3,3,0,1,0,1
172,1,88.7,5,22,4,1,2,0,3,1
82,1,107.0,11,13,4,2,2,0,0,1
64,1,149.4,9,16,4,2,0,0,3,1
20,0,48.33,1,4,3,5,1,0,0,1
252,3,85.5,10,19,4,3,0,3,0,1
62,0,118.8,4,16,4,1,2,0,3,0
130,0,99.95,9,10,3,3,2,0,3,1
184,0,98.1,10,12,4,1,0,3,0,0
17,0,110.0,5,15,0,8,4,0,3,0
44,0,75.0,11,2,3,2,0,0,0,1
150,2,99.45,7,24,4,4,2,0,0,1
32,1,116.1,5,8,4,0,1,3,0,1
16,1,184.0,9,22,4,1,0,0,3,1
30,2,130.5,4,15,4,1,0,0,0,1
203,0,126.9,9,10,4,1,2,0,0,0
1,0,95.0,4,14,0,2,0,0,0,1
41,1,99.0,3,20,4,0,2,0,0,1
3,0,72.25,10,22,3,3,0,0,3,1
92,0,100.0,3,26,3,1,2,0,0,0
3,0,195.0,9,26,4,0,1,3,4,1
127,1,96.9,7,14,3,3,0,0,0,1
37,0,96.3,4,30,3,3,2,0,3,1
6,1,88.35,12,19,4,3,1,0,0,1
47,1,130.61,9,27,4,4,0,0,3,0
35,1,140.4,4,30,4,1,2,0,3,1
103,0,76.5,4,21,4,1,0,3,0,0
38,0,85.5,9,18,3,1,2,0,0,1
136,1,154.8,9,30,4,2,1,0,3,0
95,2,90.0,11,20,4,0,2,0,0,0
166,2,0.0,4,21,4,0,0,0,1,1
220,0,128.0,9,17,3,1,2,1,0,0
54,0,81.0,10,16,3,2,2,0,0,1
22,1,124.0,9,18,4,2,0,0,0,0
42,3,111.6,9,17,4,3,0,0,0,1
54,0,117.9,7,3,4,1,2,0,0,0
1,1,127.0,2,13,4,2,2,0,3,1
59,1,89.1,6,26,4,0,1,3,0,1
56,0,168.3,7,30,4,2,2,0,3,0
56,0,60.0,11,6,3,2,2,0,3,1
0,0,66.0,1,4,2,2,1,0,0,1
106,2,117.3,11,21,4,3,1,1,0,0
128,1,43.43,2,5,3,5,2,0,0,1
17,1,121.0,5,31,4,2,0,0,0,1
11,0,90.0,8,21,4,2,1,0,0,1
9,0,65.0,11,22,2,1,2,0,0,1
149,0,80.75,8,29,4,2,2,0,0,0
60,0,82.95,3,6,4,5,2,0,0,0
179,2,150.45,9,8,4,3,0,0,3,0
41,2,132.67,10,26,4,3,0,0,0,1
44,0,87.2,12,3,3,2,2,0,3,1
1,0,120.0,4,12,3,5,0,1,0,1
106,0,95.2,4,27,4,4,0,0,0,1
12,0,79.0,11,23,2,2,0,0,0,1
20,1,131.35,12,28,4,4,0,0,3,1
21,0,194.8,8,19,4,3,2,1,0,1
32,1,94.5,10,4,4,3,2,0,0,0
7,2,184.0,9,13,4,1,0,0,3,1
60,0,75.0,3,20,3,2,2,0,0,0
157,1,121.5,7,14,4,2,0,0,0,0
163,1,73.37,4,9,4,5,2,0,0,1
61,1,159.3,6,1,4,4,0,0,3,0
4,1,125.0,5,1,4,0,1,0,0,1
33,0,106.4,2,29,4,1,1,0,3,1
15,0,92.17,10,11,4,4,2,0,0,1
240,0,140.4,9,30,4,2,0,0,3,0
75,1,52.85,11,16,4,2,1,0,0,1
31,0,70.0,9,16,3,2,1,0,0,1
6,1,152.84,9,20,4,0,2,0,0,1
0,0,55.76,11,25,4,1,0,3,0,1
57,2,115.04,9,21,4,1,0,0,3,1
0,1,110.0,9,27,2,1,0,0,3,1
111,0,120.0,10,10,3,0,1,0,4,0
130,2,139.5,9,29,4,3,0,0,3,0
42,1,94.5,10,13,4,3,0,0,0,1
63,0,159.3,6,11,4,1,0,0,3,0
40,1,126.9,5,13,4,2,2,0,0,1
4,0,0.0,12,11,1,1,0,0,1,1
27,2,139.0,7,6,4,1,0,3,0,1
39,0,91.13,1,1,4,2,2,0,1,1
31,0,126.9,3,23,4,1,0,0,0,0
66,0,168.3,8,6,4,2,2,0,3,0
1,1,175.0,9,22,4,1,0,3,0,1
207,1,168.3,8,4,4,1,0,0,5,0
241,1,150.45,10,7,4,3,2,0,3,0
54,0,123.3,9,2,4,2,1,0,3,0
58,1,80.67,1,27,3,3,0,0,0,1
77,2,149.4,9,19,4,3,1,0,3,1
127,0,105.3,5,22,4,1,2,0,0,0
1,0,142.38,12,17,4,4,2,0,5,1
174,2,126.9,9,7,4,1,0,0,0,0
173,0,89.25,10,15,4,4,2,0,0,0
20,1,86.4,9,1,3,5,2,0,1,1
1,0,65.0,8,4,2,2,0,0,0,1
92,1,105.3,4,28,4,1,0,0,0,1
86,0,86.36,7,1,3,2,1,0,0,1
58,1,207.9,8,6,4,1,1,0,5,1
99,1,135.9,5,19,4,1,0,0,0,0
142,0,108.0,10,5,4,3,0,3,0,0
73,2,79.2,11,27,4,2,1,0,0,1
147,1,126.9,9,14,4,5,2,0,0,1
203,0,112.5,12,8,4,3,0,1,0,1
143,2,118.8,10,18,4,1,0,0,0,1
115,0,108.0,10,13,4,1,0,3,0,0
63,1,63.75,3,8,4,4,0,0,0,0
9,2,109.0,8,31,4,4,1,0,0,1
29,2,90.25,9,30,4,2,0,0,0,1
253,0,90.0,5,4,3,4,0,0,0,0
139,1,77.03,7,25,4,2,1,0,0,1
0,0,40.0,9,28,2,0,1,0,0,1
35,0,116.1,3,16,4,2,0,1,0,0
122,0,142.2,7,30,4,2,2,0,3,0
177,0,100.0,6,3,4,2,0,0,0,0
179,0,82.18,8,26,4,2,2,0,0,0
11,2,96.0,12,11,4,2,1,0,0,1
70,0,80.75,5,2,3,4,1,0,0,0
16,0,77.53,12,22,4,3,2,0,3,1
61,0,171.0,3,20,4,1,2,0,5,1
24,2,88.0,12,4,4,1,2,3,0,1
68,0,58.0,9,29,3,2,0,1,0,1
34,0,206.0,9,23,3,1,0,2,0,0
130,0,116.1,6,2,4,3,0,3,0,0
64,2,79.2,11,19,4,1,1,3,0,1
31,0,218.0,8,28,4,1,2,1,3,0
36,2,117.9,4,2,4,1,1,0,0,1
141,0,132.0,6,3,3,2,1,0,0,1
138,1,110.08,6,5,4,2,2,0,0,1
146,0,72.25,7,13,3,4,1,0,0,1
177,1,68.68,10,30,3,3,2,0,0,1
11,0,99.0,5,25,4,1,0,3,0,1
92,1,69.5,2,9,4,2,0,0,0,1
1,1,89.0,4,7,4,1,0,3,0,1
2,1,114.0,8,12,4,1,0,0,0,1
220,0,104.55,12,21,4,4,1,0,3,1
10,0,81.0,2,20,4,3,2,3,0,1
1,1,67.0,8,30,2,2,0,0,0,1
20,0,110.0,5,26,0,1,0,0,3,0
173,2,168.3,7,8,4,1,0,0,5,0
3,0,0.0,10,6,1,1,0,0,0,1
1,0,161.88,11,8,2,1,0,0,0,1
166,2,118.8,8,2,4,3,0,0,3,0
100,1,121.5,7,16,4,1,2,0,0,0
54,0,87.3,3,2,4,2,0,0,0,0
3,0,95.0,11,10,0,1,0,0,3,1
98,0,168.3,5,17,4,2,0,0,3,0
0,1,65.0,2,15,2,2,1,0,0,1
271,0,87.3,12,3,3,1,2,0,0,1
107,1,108.0,10,21,4,2,1,3,0,1
1,2,0.0,8,26,4,1,0,0,0,1
17,1,136.0,8,19,4,2,0,0,0,0
109,0,68.72,7,13,4,4,2,3,0,1
1,0,92.0,1,3,4,1,2,0,0,1
35,0,75.0,10,26,3,3,1,0,3,1
5,1,105.0,9,26,3,2,2,0,3,1
28,0,74.08,3,7,4,5,2,0,3,1
12,0,65.0,12,8,2,2,0,0,0,1
16,0,156.0,5,2,4,3,1,0,3,0
89,0,126.9,5,7,4,1,1,0,0,0
54,0,69.0,11,16,3,2,1,0,3,1
24,2,145.0,10,24,4,1,0,0,0,1
76,0,69.12,3,24,4,4,2,0,0,1
9,0,110.0,5,26,0,1,0,0,3,1
19,1,111.75,10,1,4,3,1,0,0,0
0,1,129.0,6,4,4,1,0,3,0,1
142,1,76.5,8,13,4,5,2,0,0,1
52,1,192.59,10,28,4,2,1,0,6,1
112,2,121.5,7,15,4,2,0,0,0,1
10,1,66.0,3,5,2,2,2,0,0,1
33,1,67.5,8,5,4,4,0,0,1,0
156,1,106.89,8,12,4,6,2,0,0,0
70,0,93.6,7,12,3,6,2,0,0,0
164,1,88.5,7,19,4,3,0,3,0,1
1,1,167.0,6,28,4,2,0,0,0,1
151,1,143.28,12,29,4,3,0,0,0,0
31,0,96.3,10,18,4,0,2,0,0,1
56,0,69.6,2,26,4,2,0,0,0,0
144,1,112.2,7,23,4,5,2,0,3,0
0,0,147.5,9,5,4,1,1,0,0,1
109,1,73.74,4,1,4,4,2,0,1,1
72,0,97.54,7,27,4,1,0,0,1,1
36,1,125.1,3,23,4,4,2,0,3,0
115,2,107.41,12,29,4,2,0,0,3,1
9,0,117.0,2,17,3,3,0,1,0,1
22,0,139.0,9,26,4,3,1,0,0,0
9,0,65.0,12,10,2,1,0,0,0,1
3,0,95.48,5,13,4,1,0,3,0,0
1,0,99.0,1,4,4,3,1,0,3,1
131,1,105.74,6,17,4,3,2,0,0,1
130,2,104.4,10,29,4,1,2,0,3,1
87,1,118.8,10,19,4,2,0,0,0,1
17,1,107.7,2,19,4,7,3,0,3,0
70,0,75.0,12,2,3,2,0,0,0,1
45,0,93.6,11,19,4,1,1,0,0,0
0,1,67.0,12,19,2,3,1,0,0,1
45,2,146.7,7,10,4,0,1,0,3,1
12,0,111.14,3,3,4,5,2,0,3,0
0,0,85.0,1,19,4,1,0,0,0,1
2,1,91.38,11,20,4,2,2,0,0,1
5,1,206.0,9,26,4,2,2,0,0,1
154,0,68.0,11,30,3,1,0,0,0,1
13,1,100.0,9,15,2,1,0,3,0,1
44,1,107.5,3,20,4,3,2,0,3,1
72,1,119.85,5,14,4,2,2,0,0,0
17,2,84.33,3,5,4,1,2,3,0,1
33,0,85.5,9,28,3,3,0,0,0,1
5,0,100.0,6,14,2,1,0,0,0,1
209,0,168.3,7,22,4,1,0,0,5,0
32,0,85.5,10,9,3,1,2,0,0,1
48,0,63.75,7,25,3,3,1,3,0,1
0,0,88.94,10,11,4,0,2,0,0,1
13,0,79.15,3,27,3,2,2,0,0,1
27,1,128.2,9,23,3,1,0,0,0,1
7,1,165.0,8,20,4,1,0,0,0,1
25,2,126.48,11,10,4,3,1,0,3,1
255,0,123.75,12,30,4,2,2,0,3,1
35,1,108.0,11,2,4,3,0,0,0,1
18,0,118.0,9,4,4,0,1,3,0,0
141,1,109.8,6,30,4,3,0,0,3,0
17,0,95.0,9,26,2,1,1,0,0,1
123,0,107.95,5,4,4,4,0,0,3,0
148,0,105.3,4,28,4,1,0,0,0,1
5,0,80.0,12,19,3,1,2,0,0,1
59,0,80.75,10,9,3,1,2,0,0,1
131,2,82.79,4,16,4,3,2,0,0,1
130,0,61.25,2,20,4,1,0,0,1,0
199,1,128.7,8,28,4,0,1,0,3,0
52,3,94.5,10,23,4,2,1,0,0,1
12,0,91.45,11,3,4,4,0,0,3,1
3,0,93.0,2,27,4,1,0,0,0,1
231,1,63.75,12,30,4,3,2,0,0,1
47,0,60.0,11,11,3,3,0,0,3,1
120,0,146.7,7,12,4,3,0,0,3,1
3,0,90.0,9,14,3,5,2,1,0,1
167,3,121.5,8,5,4,2,0,0,0,1
6,2,87.0,3,3,4,1,0,3,0,1
40,0,107.1,4,1,4,2,1,3,0,0
138,1,162.0,9,25,4,1,2,0,3,0
188,1,102.5,9,6,4,0,2,0,0,0
4,0,65.0,11,30,2,2,1,0,0,1
20,1,151.0,7,23,4,1,2,0,0,1
88,0,58.0,3,12,3,1,1,0,0,1
57,2,116.1,10,28,4,1,0,0,0,1
80,1,85.5,4,13,4,1,0,3,0,1
95,0,76.5,4,3,4,1,2,3,0,1
3,1,75.0,1,5,4,1,0,3,0,1
135,0,90.0,11,2,4,4,1,0,0,0
169,0,106.0,4,22,4,2,2,1,0,0
81,2,62.37,1,29,4,2,1,0,1,1
25,2,96.9,12,7,4,4,1,0,3,1
86,0,120.0,9,24,3,2,0,1,0,1
15,0,90.95,11,10,4,4,0,0,0,1
89,1,183.73,7,7,4,5,2,0,5,1
68,0,140.4,5,13,4,2,1,0,3,0
93,1,79.2,12,18,4,1,2,3,0,1
96,0,94.5,7,11,3,1,2,1,0,0
99,0,90.95,6,4,3,1,0,0,3,1
78,2,62.18,9,30,4,1,0,0,0,1
185,0,79.2,12,16,4,2,1,3,0,0
177,0,82.88,8,24,4,4,0,3,0,0
15,1,114.0,3,4,4,2,0,0,0,0
49,1,73.95,2,23,4,4,0,0,0,1
10,0,148.5,3,26,4,2,2,0,3,0
72,0,109.65,5,29,4,2,2,3,0,0
55,2,123.3,3,29,4,3,0,0,3,1
3,1,179.71,9,11,4,5,2,0,3,0
211,0,72.76,10,21,4,2,2,0,0,0
16,1,98.0,1,15,4,2,1,0,0,1
67,0,116.1,5,13,4,2,0,3,0,0
37,0,95.0,9,20,4,2,2,0,0,1
87,1,117.79,2,14,3,1,2,1,0,1
20,1,160.0,7,5,4,1,0,0,0,1
196,0,85.5,8,30,4,3,0,3,0,0
210,0,76.5,7,30,4,1,0,0,1,0
1,2,78.0,12,14,4,3,0,3,0,1
31,1,109.8,12,22,4,1,0,0,0,1
105,0,137.7,7,23,4,1,0,0,3,0
115,0,75.0,2,27,3,3,2,0,0,1
18,1,99.75,10,3,4,2,2,3,0,1
269,0,102.51,10,10,4,4,1,0,0,0
305,2,79.5,12,29,4,3,0,3,0,0
177,1,99.3,7,19,4,3,0,0,0,1
42,1,91.8,11,2,4,4,0,0,0,1
217,2,90.1,5,25,4,4,0,0,0,0
83,0,75.0,12,11,3,1,2,0,0,1
45,1,67.15,3,10,4,3,2,3,0,1
10,1,164.0,9,5,4,2,1,0,3,1
64,0,139.5,7,12,4,4,0,0,3,0
194,1,81.82,7,10,4,2,2,0,1,1
34,0,152.1,7,29,4,1,0,0,0,1
5,2,127.0,8,17,4,1,0,3,0,1
37,1,158.4,10,2,4,1,2,0,3,1
32,0,152.98,10,2,4,3,2,1,3,1
99,2,118.8,10,19,4,4,0,0,0,1
15,1,109.0,5,31,4,3,0,3,0,1
98,2,109.65,5,29,4,2,2,3,0,1
176,0,131.26,8,14,4,5,2,0,3,0
275,0,90.0,10,5,3,4,1,0,0,0
28,1,108.42,6,14,4,3,0,0,3,1
118,0,99.45,7,15,4,3,2,0,0,0
60,1,84.58,10,16,3,2,2,0,0,1
78,0,100.0,3,25,3,2,1,0,0,0
0,0,88.0,8,8,4,3,2,0,0,1
126,0,195.75,8,16,4,4,0,1,3,0
210,1,90.95,8,15,4,3,1,0,0,1
25,3,181.0,7,29,4,1,0,0,5,1
210,1,67.42,8,15,4,5,2,0,0,1
19,0,69.0,12,5,4,2,2,0,0,1
0,0,89.0,5,4,2,1,0,0,0,1
304,0,74.15,10,21,4,2,1,0,0,0
0,1,129.0,6,3,4,1,0,3,0,1
40,0,89.4,5,21,4,1,0,3,0,0
21,0,67.0,11,21,2,0,1,0,0,1
103,1,140.0,12,19,4,2,1,0,3,0
90,1,74.8,12,24,4,3,2,3,0,1
220,1,156.0,9,17,3,1,2,1,0,0
18,3,158.0,5,21,4,1,1,0,3,1
40,0,95.0,7,26,3,1,0,1,0,1
298,0,76.0,5,10,3,2,0,0,0,1
18,1,146.0,5,10,4,3,0,0,3,1
118,0,187.85,5,24,4,4,0,0,5,0
11,1,155.0,8,25,4,1,0,0,3,1
67,1,0.0,5,21,4,0,0,0,3,1
121,0,71.0,4,2,3,1,1,0,0,1
290,0,72.0,6,17,4,2,1,0,0,0
20,0,76.81,9,1,4,5,2,0,0,1
0,0,132.44,5,1,4,0,2,0,0,1
6,1,131.0,4,15,4,1,0,0,0,1
13,0,89.39,12,3,4,4,2,0,0,1
206,0,102.85,10,6,4,5,2,0,0,0
11,0,70.07,1,26,4,2,0,0,0,1
0,0,176.0,5,20,4,1,0,0,3,1
275,0,90.0,10,5,4,4,1,0,0,0
34,1,66.0,2,17,3,4,1,0,0,1
2,1,90.47,4,1,4,2,0,0,0,1
33,0,64.0,1,25,2,1,1,0,0,1
11,0,0.0,10,4,1,2,0,1,0,1
1,2,160.0,10,7,4,2,0,3,0,1
4,1,100.8,10,19,3,2,1,0,0,1
68,1,118.8,4,26,4,2,0,0,3,1
34,1,95.47,10,2,4,3,2,0,3,1
19,2,111.75,10,3,4,2,2,0,0,1
59,0,85.0,10,29,3,2,0,0,0,1
0,0,65.0,1,18,2,1,1,0,0,1
141,1,82.45,7,5,3,5,2,0,3,1
35,0,99.0,9,26,3,0,1,0,0,1
43,1,349.63,12,29,4,3,0,1,5,1
92,0,65.0,10,7,3,4,0,0,0,1
46,2,119.5,10,25,4,2,0,3,0,1
1,2,89.0,4,17,4,0,1,3,0,1
108,2,104.0,12,25,4,2,2,0,0,1
1,0,85.0,10,8,3,1,0,0,0,1
0,0,181.0,11,23,4,1,0,0,5,0
182,0,137.7,8,7,4,1,2,0,3,0
77,0,109.8,3,25,4,2,0,0,0,1
92,1,107.1,8,20,4,3,2,3,0,0
91,0,75.0,5,11,3,4,0,0,0,1
227,0,77.35,10,29,4,3,2,3,0,0
131,1,103.5,7,7,4,1,0,3,0,1
153,1,94.5,7,29,4,1,0,3,0,1
5,0,95.0,11,7,0,2,1,0,3,0
1,3,123.5,8,24,4,0,1,0,3,1
103,2,186.0,11,7,4,3,1,0,0,1
19,2,139.0,9,15,4,1,0,3,0,1
185,2,81.77,5,6,4,2,0,0,0,0
7,2,116.73,12,27,4,5,1,0,3,1
3,2,93.0,1,25,4,0,1,0,0,1
238,0,86.75,8,5,4,2,0,0,1,0
76,1,140.4,5,12,4,3,0,0,3,1
79,1,90.95,3,24,4,3,1,0,0,0
110,1,139.95,7,22,4,2,2,0,3,1
62,2,118.8,12,8,4,2,0,0,0,1
12,1,152.0,4,29,4,3,2,0,3,1
17,1,91.0,2,14,4,1,2,0,0,0
265,1,115.0,6,24,4,2,0,1,0,0
2,0,109.65,10,13,3,1,0,0,0,1
23,2,117.0,10,8,4,2,0,0,3,1
34,1,94.95,9,13,4,4,2,3,0,1
8,1,105.0,7,20,4,1,0,0,0,1
31,2,149.4,9,9,4,2,2,0,3,1
69,0,198.9,5,7,4,1,2,0,5,1
8,1,90.0,8,27,4,1,0,0,0,1
138,0,94.5,8,22,4,1,2,1,0,0
104,2,87.67,6,7,4,4,0,0,0,1
8,0,65.54,11,27,4,3,2,0,0,0
20,1,12.0,8,5,4,1,0,0,0,1
73,1,135.0,10,12,4,4,1,0,0,0
71,0,98.0,5,10,3,3,0,1,0,1
46,0,124.46,8,28,4,5,2,0,3,1
256,0,64.33,9,14,3,2,1,0,0,1
22,1,108.57,6,21,4,2,0,0,0,1
4,0,263.55,6,16,4,1,0,0,1,0
98,0,71.4,9,21,3,3,1,0,0,0
6,0,77.0,12,3,3,2,0,0,0,1
129,1,121.5,5,13,4,2,1,0,3,1
17,2,130.0,11,3,4,2,0,0,3,1
11,0,66.0,1,30,2,1,0,0,0,1
54,1,88.0,11,4,4,2,0,3,0,1
192,1,137.7,8,7,4,1,2,0,3,0
28,2,135.0,11,10,4,3,0,3,0,1
1,0,98.0,8,9,4,0,1,3,0,1
28,0,205.0,10,6,4,3,1,1,3,0
31,0,125.1,8,6,4,1,2,3,0,0
28,2,147.0,6,21,4,1,0,0,3,1
40,0,189.9,4,6,4,1,0,0,5,0
70,0,78.3,3,3,4,2,0,0,0,0
2,0,123.0,10,18,2,1,2,0,0,1
22,2,112.25,8,28,4,2,2,3,0,1
82,1,89.25,9,19,4,4,2,0,0,1
0,0,89.55,12,20,3,1,0,0,0,1
3,1,87.01,6,22,4,2,0,3,0,1
147,0,97.75,8,8,4,3,1,3,0,0
145,1,186.3,8,11,4,2,0,0,5,1
112,0,100.0,6,2,3,2,0,0,0,0
286,2,78.3,12,9,4,2,0,0,0,1
12,1,67.0,10,12,2,1,0,0,0,1
227,0,72.9,12,8,4,3,0,0,0,0
3,1,166.0,10,7,4,2,1,0,0,1
0,0,105.0,8,9,4,0,1,0,0,1
47,0,120.0,4,28,4,3,0,0,0,1
3,2,146.4,11,3,4,3,2,0,0,1
12,0,87.0,1,7,4,3,2,0,0,1
17,0,73.92,9,10,4,2,0,3,0,1
55,0,100.0,9,9,2,2,0,0,0,0
1,0,81.0,12,14,4,0,1,0,0,1
156,0,121.5,8,23,4,2,0,0,0,0
2,1,139.0,8,31,4,3,0,0,0,1
27,0,107.92,2,21,4,2,2,0,4,1
2,1,91.0,6,14,4,1,0,0,0,1
92,0,68.0,7,7,4,4,0,0,0,0
59,0,85.0,7,1,3,2,1,0,0,1
3,1,79.0,12,12,2,0,1,0,0,1
15,1,124.0,8,17,4,1,0,0,0,1
29,1,129.73,8,15,4,2,1,3,0,0
160,0,137.7,7,14,4,3,0,0,3,0
0,2,98.0,12,7,4,1,0,0,0,1
78,2,86.4,11,23,4,1,0,0,0,1
50,1,149.4,5,31,4,5,0,0,3,1
5,2,105.25,8,31,4,3,1,0,0,1
20,0,133.11,12,19,4,5,3,0,5,1
41,0,118.0,11,2,4,2,0,0,3,1
32,1,109.58,10,14,4,4,0,0,0,1
12,1,134.1,9,23,4,2,1,3,0,1
29,0,88.4,12,19,4,3,1,0,0,1
3,0,79.0,7,4,2,1,1,0,0,1
25,0,106.2,9,9,4,1,0,3,0,0
65,1,78.3,3,11,4,2,0,0,0,1
1,0,90.0,1,29,4,1,0,0,0,1
56,1,60.0,11,6,3,2,1,0,3,1
11,1,140.0,4,24,4,0,2,0,0,1
12,2,90.0,8,29,4,1,0,0,0,1
6,2,117.67,9,3,4,3,0,0,0,1
38,0,108.11,5,23,4,3,1,0,3,0
91,0,59.37,4,2,4,2,2,0,0,1
129,3,101.18,12,8,4,2,0,0,3,1
205,1,92.01,8,20,4,6,2,0,0,1
41,1,110.09,10,23,4,2,2,0,3,1
6,2,116.25,9,10,4,3,1,0,0,1
144,1,100.87,7,25,4,5,1,0,0,1
169,1,105.3,8,12,4,2,1,0,0,0
268,1,96.25,8,6,4,1,1,0,1,1
116,1,137.7,7,28,4,1,0,0,3,1
18,0,80.0,12,11,3,0,1,0,0,1
19,0,87.2,9,11,4,0,2,0,0,1
25,0,158.0,5,19,4,3,1,0,5,0
11,2,153.0,8,28,4,2,0,0,5,1
51,1,64.45,10,27,4,1,0,3,0,1
23,1,147.9,11,22,4,4,0,0,5,0
123,0,68.0,10,28,3,2,2,0,0,1
27,0,54.71,12,17,4,2,2,3,0,1
49,1,121.13,4,1,4,2,2,0,3,1
7,3,126.0,9,19,4,2,2,0,0,1
32,0,92.88,10,25,4,5,1,0,0,1
62,1,95.67,10,6,4,3,0,0,0,1
29,1,144.55,7,18,4,3,1,0,3,1
0,0,65.0,10,12,2,0,1,0,0,1
42,2,174.25,11,7,4,2,1,0,0,1
21,0,92.0,11,4,3,1,0,0,3,1
1,2,120.0,12,25,4,0,2,0,5,1
80,0,80.75,3,26,3,4,2,0,0,1
5,0,117.0,11,4,4,1,0,0,3,1
79,2,52.85,11,18,4,4,0,0,0,1
0,1,109.0,7,29,4,1,0,3,0,1
121,1,120.6,8,18,4,3,2,0,3,1
12,0,72.96,1,10,4,5,2,0,3,1
7,1,116.0,4,7,4,2,0,0,3,1
130,0,105.3,7,17,4,1,2,0,0,1
3,1,87.78,10,5,4,0,1,3,0,1
48,2,195.3,9,6,4,5,1,0,5,1
73,1,113.7,10,24,4,2,1,0,3,0
43,2,83.85,6,8,4,1,0,0,0,1
2,0,106.4,10,10,3,1,1,0,0,1
16,1,129.0,9,27,4,2,0,3,0,1
240,0,80.75,10,27,4,3,1,3,0,0
8,1,149.0,9,7,4,2,0,3,0,1
209,1,81.9,12,8,4,3,0,0,0,1
84,2,121.5,7,15,4,2,0,0,0,1
83,0,46.67,3,12,3,4,2,0,0,1
12,0,130.0,10,20,2,1,0,0,0,1
0,3,0.0,6,28,1,2,0,0,3,1
